# JULens Korean company-name reference
# Snapshot source: Naver Pay Securities US stock catalog (NASDAQ/NYSE/AMEX), 2026-08-15
# Format: ticker<TAB>display name
TPC	튜터 페리니
TPCS	테크프레시젼
TPET	트리오 퍼트롤리엄
TPG	TPG
TPL	텍사스 퍼시픽 랜드
TPR	태피스트리
TPST	템피스트 테라퓨틱스
TPVG	트리플포인트 벤처 그로스 BDC
TR	투시 롤 인더스트리스
TRAD	APEX 테크 애퀴지션
TRAK	레포지트랙
TRAW	트로스 파르마
TRAX	퍼스트 트랙스 바이오테라퓨틱
TRC	테혼 랜치
TRDA	엔트라다 테라퓨틱스
TREE	렌딩트리
TREX	트렉스
TRGP	타르가 리소스
TRGS	TRG 라틴 아메리카 애퀴지션스
TRI	톰슨 로이터
TRIN	트리니티 캐피털
TRIP	트립어드바이저
TRLV	트룰리브 캐나비스
TRMB	트림블
TRMD	톰
TRMK	트러스트마크
TRN	트리니티 인더스트리스
TRNR	인터랙티브 스트랭스
TRNS	트랜스캣
TRON	TRON
TROO	트룹스
TROW	티 로웨 프라이스 그룹
TROX	트로녹스 홀딩스
TRP	TC 에너지
TRS	트리마스
TRSG	턴그레이 테크놀로지스
TRST	트러스트코 은행 N Y
TRT	트리오 테크 인터내셔널
TRU	트랜스유니온
TRUG	트루골프 홀딩스
TRUP	트루패니언
TRV	트래블러스 컴퍼니스
TRVI	트레비 테라퓨틱스
TRX	탄자니아 골드
TSAT	텔레샛
TSBK	팀버랜드 뱅코프
TSCO	트랙터 서플라이
TSEM	타워 세미컨덕터
TSHA	타이샤 젠 테라피
TSLA	테슬라
TSLX	TPG 스페셜티 렌딩
TSN	타이슨 푸드
TSQ	타운스퀘어 미디어
TSSI	TSS
TT	트레인 테크놀로지
TTAM	타이탄 아메리카
TTAN	서비스타이탄
TTC	토로
TTD	트레이드 데스크
TTE	토탈에너지스
TTEC	TTEC 홀딩스
TTEK	테트라 테크
TTGT	테크타겟
TTI	테트라 테크놀로지스
TTMI	TTM 테크놀로지스
TTRX	턴 테라퓨틱스
TTWO	테이크-투 인터랙티브 소프트웨어
TU	텔러스
TULP	블루미아 홀딩스
TUSK	매머드 에너지서비스
TVA	텍사스 벤처스 애퀴지션 III
TVAI	세이어 벤처스 애퀴지션 II
TVGN	티보젠
TVIV	텍사스 벤처스 애퀴지션 IV
TVRD	티발디 테라퓨틱스
TVTX	트래버 테라퓨틱스
TW	트레이드웹 마켓
TWAV	타오위브
TWFG	TWFG
TWG	탑 웰스 그룹 홀딩
TWI	타이탄 인터내셔널
TWIN	트윈 디스크
TWLO	트윌리오
TWLV	트웰브 시즈 인베스트먼트 컴퍼니 III
TWST	트위스트 바이오사이언스
TXG	10X 제노믹스
TXMD	테라퓨틱스MD
TXN	텍사스 인스트루먼트
TXNM	TXNM 에너지
TXRH	텍사스 로드하우스
TXT	텍스트론
TYGO	티고 에너지
TYL	타일러 테크놀로지스
TYRA	타이라 바이오사이언시스
TZOO	트래블주
U	유니티소프트웨어
UA	언더 아머 Class C
UAA	언더 아머 Class A
UAC	유나이티드 애퀴지션 I
UAL	유나이티드 에어라인스 홀딩스
UAMY	유나이티드 스테이츠 앤티모니
UAVS	에이지이글 에어리얼 시스템
UBCP	유나이티드 뱅코프
UBER	우버
UBS	UBS 그룹 AG
UBSI	유나이티드 뱅크셰어스(Nasdaq GS)
UCAR	유 파워
UCB	유나이티드 커뮤니티 뱅크스
UCFI	CN 헬시 푸드 테크 그룹
UCTT	울트라 클린 홀딩스
UEC	우라늄 에너지
UEIC	유니버설 일렉트로닉스
UFCS	유나이티드 파이어 그룹
UFG	유니-퓨얼 홀딩스
UFI	유니피
UFPI	UFP 인더스트리
UFPT	UFP 테크놀로지스
UG	유나이티드-가디언
UGI	UGI
UHAL	유홀 홀딩
UHAL.B	유홀 홀딩 시리즈 N
UHS	유니버셜 헬스 서비스
UI	유비퀴티
UIS	유니시스
UK	유커뮨 인터내셔널
ULBI	울트라라이프
ULCC	프론티어 그룹 홀딩스
ULH	유니버셜 로지스틱스 홀딩스
ULS	UL 솔루션스
ULTA	울타 뷰티
UMAC	언유주얼 머신스
UMBF	UMB 파이낸셜
UNB	유니언 뱅크셰어스
UNCY	유니사이시브 테라퓨틱스
UNF	유니퍼스트
UNFI	유나이티드 내추럴 푸드
UNH	유나이티드헬스 그룹
UNIT	유니티 그룹 (델라웨어)
UNM	유넘그룹
UNP	유니온 퍼시픽
UNTY	유니티 뱅코프
UONE	어반 원 Class A
UONEK	어반 원 Class D
UP	휠즈 업 익스피리언스
UPB	업스트림 바이오
UPBD	업바운드 그룹
UPC	유니버스 파마슈티컬스
UPLD	업랜드 소프트웨어
UPS	UPS(유나이티드 파셀 서비스)
UPST	업스타트 홀딩스
UPWK	업워크
UPXI	유펙시
URBN	어반 아웃피터스
URG	유어-에너지
URGN	우로젠 파마
URI	유나이티드 렌탈스
UROY	우라늄 로열티
USAR	USA 레어 어스
USAS	아메리칸 골드 앤 실버
USAU	US 골드
USB	US 뱅코프
USBC	USBC
USCB	US 센츄리 뱅크
USDE	스테이블코인엑스
USEA	유나이티드 마리타임
USFD	US 푸즈 홀딩
USGO	US 골드마이닝
USIO	유시오
USLM	유나이티드 스테이츠 라임 & 미네랄
USNA	유사나 헬스 사이언스
USPH	US 피지컬 테라피
UTHR	유나이티드 테라퓨틱스
UTI	유니버설 테크니컬 인스티튜트
UTL	유니틸
UTMD	유타 메디컬 프로덕츠
UTSI	UT스타컴 홀딩스
UTZ	UTZ 브랜즈
UUU	유니버셜 세이프티 프로덕츠
UUUU	에너지 퓨얼스
UVE	유니버설 인슈어런스 홀딩스
UVSP	유니베스트 파이낸셜
UVV	유니버설
UWMC	UWM 홀딩스
UYSC	UY 스쿠티 애퀴지션
UZX	링키지 글로벌
V	비자
VABK	버지니아 내셔널 뱅크셰어
VAC	메리어트 버케이션 월드와이드
VACI	바이킹 애퀴지션 I
VAL	밸라리스
VALU	밸류 라인
VANI	비바니 메디컬
VATE	이노베이트
VBIO	티빅 헬스 시스템스
VBNK	버사뱅크
VC	비스티온
VCEL	베리셀
VCIG	VCI 글로벌
VCTR	빅토리 캐피털 홀딩스
VCYT	베라사이트
VECA	버널 캐피탈 애퀴지션
VECO	비코 인스트루먼츠
VEEA	비아
VEEE	트윈 비 파워캣츠
VEEV	비바 시스템즈
VEL	벨로시티 파이낸셜
VELO	벨로3D
VENU	베누 홀딩
VERA	베라 테라퓨틱스
VERI	베리톤
VERU	베루
VERX	버텍스
VET	버밀리온 에너지
VFC	VF
VFF	빌리지 팜스 인터내셔널
VFS	빈패스트 오토
VG	벤처 글로벌
VGAS	베르데 클린 퓨얼스
VGNT	버시전트
VGZ	비스타 골드
VHC	버넷X 홀딩
VHCP	바인힐 캐피탈 인베스트먼트 II
VHI	밸히
VHUB	벤허브 글로벌
VIA	비아 트랜스포테이션
VIAV	비아비 솔루션스
VICR	비코
VIDA	비다 글로벌
VII	바이킹 애퀴지션 II
VIK	바이킹 홀딩스
VINP	빈치 컴퍼스 인베스트먼츠
VIP	벌칸 인프라스트럭처 앤 파워
VIR	버 바이오테크놀로지
VIRC	버코 매뉴팩처링
VIRT	버튜 파이낸셜
VISN	비스탄스 네트웍스
VITL	바이탈 팜스
VIVK	비바코어
VIVO	비보파워
VIVS	비보심 랩스
VKTX	바이킹 테라퓨틱스
VLGEA	빌리지 슈퍼 마켓
VLN	발렌스 세미컨덕터
VLO	발레로 에너지
VLOS	벨로스 애퀴지션 I
VLTO	베랄토
VLY	밸리 내셔널 뱅코프
VMAR	비전 마린 테크놀로지스
VMC	벌칸 머티리얼스
VMD	비메드 헬스케어
VMET	버사멧 로열티스
VMI	밸몬트 인더스트리스
VNCE	빈스 홀딩
VNDA	반다 파마슈티컬스
VNME	벤돔 애퀴지션 I
VNOM	바이퍼 에너지
VNRX	볼리션RX
VNT	본티어
VNTG	밴티지
VOGX	보젠엑스
VOR	보어 바이오파마
VOXR	복스 로열티
VOYA	보야 파이낸셜
VOYG	보이저 테크놀로지스
VPG	비샤이 프리시전 그룹
VRA	베라 브래들리
VRAX	바이랙스 바이오랩스 그룹
VRCA	베리카 파마슈티컬
VRDN	비리디안 테라퓨틱스
VREX	바렉스 이미징
VRM	브룸
VRME	베리파이미
VRNS	바로니스 시스템즈
VRRM	베라 모빌리티
VRSK	베리스크 애널리틱스
VRSN	베리사인
VRT	버티브 홀딩스
VRTS	비르투스 인베스트먼트 파트너스
VRTX	버텍스 파마슈티컬
VRXA	베락사 바이오테크
VS	버서스 시스템즈
VSAT	비아샛
VSEC	VSE
VSH	비샤이 인터테크놀로지
VSME	VS 미디어 홀딩스
VSNT	버산트 미디어 그룹
VST	비스트라
VSTM	베라스템
VSTS	베스티스
VSXY	빅토리아 시크릿
VTA	비토리아
VTAK	카테터 프레시젼
VTEX	브이텍스
VTGN	비스타젠 테라퓨틱스
VTIX	버툭스 홀딩스
VTOL	브리스토우 그룹
VTRS	비아트리스
VTS	비테스 에너지
VTSI	버트라
VTVT	vTv 테라퓨틱스
VUZI	뷰직스
VVOS	비보스 테라퓨틱스
VVV	밸보라인
VVX	브이투엑스(V2X)
VWAV	비전웨이브 홀딩스
VYGR	보이저 테라퓨틱스
VYX	NCR 보익스
VZ	버라이존
VZLA	비즐라 실버
W	웨이페어
WAB	웨스팅하우스 에어 브레이크 테크놀로지
WABC	웨스트아메리카 뱅코프
WAFD	WaFd
WAFU	와푸 에듀케이션
WAL	웨스턴 얼라이언스 뱅코프
WALD	월든캐스트
WASH	워싱턴 트러스트 뱅코프
WAT	워터스
WATT	에너거스
WAY	웨이스타 홀딩
WBD	워너 브로스 디스커버리
WBI	워터브리지 인프라스트럭처
WBS	웹스터 파이낸셜
WBTN	웹툰 엔터테인먼트
WBUY	위바이 글로벌
WBX	월박스
WCC	웨스코 인터내셔널
WCN	웨이스트 커넥션스
WCT	웰체인지 홀딩스
WD	워커 & 던롭
WDAY	워크데이
WDC	웨스턴 디지털
WDFC	WD-40
WEAV	위브 커뮤니케이션스
WEC	WEC 에너지 그룹
WEN	웬디스
WENC	웨스트 엔클레이브 머저
WENN	웬 애퀴지션
WERN	웨너 엔터프라이즈
WEST	웨스트락 커피
WETH	위터치 테크놀로지
WETO	위투어 로보틱스
WEX	웩스
WEYS	웨이코 그룹
WFC	웰스파고
WFCF	웨어 푸드 컴스 프롬
WFF	WF 홀딩
WFG	웨스트 프레이저 팀버
WFRD	웨더포드 인터네셔널
WGO	위니바고 인더스트리
WGS	진디엑스 홀딩스
WH	윈덤 호텔 & 리조트
WHD	캑터스
WHF	화이트호스 파이낸스
WHG	웨스트우드 홀딩스 그룹
WHK	화이트호크 미네랄스
WHR	월풀
WHWK	화이트호크 테라퓨틱스
WILC	G 윌리 푸드 인터내셔널
WIMI	와이마이 홀로그램 클라우드
WINA	윈마크
WING	윙스톱
WIX	윅스닷컴
WK	워키바
WKC	월드 키넥트
WKHS	워크호스 그룹
WKSP	워크스포트
WLCO	윌코 63
WLDN	윌댄 그룹
WLDS	웨어러블 디바이시스
WLFC	윌리스 리스 파이낸스
WLII	윌로우 레인 애퀴지션 II
WLK	웨스트레이크
WLTH	웰스프론트
WLY	존 윌리 앤 손 Class A
WLYB	존 윌리 앤 손 Class B
WM	웨이스트 매니지먼트
WMB	윌리엄스 컴퍼니즈
WMG	워너 뮤직 그룹
WMK	웨이스 마켓
WMS	어드밴스트 드레이니지 시스템즈
WMT	월마트
WNC	와바시 내셔널
WNEB	웨스턴 뉴 잉글랜드 뱅코프
WNW	메이우 테크놀로지
WOK	워크 메디컬 테크놀로지 그룹
WOLF	울프스피드
WOOF	펫코 헬스 앤 웰니스 컴퍼니
WOR	워딩턴 엔터프라이즈
WPAC	화이트 펄 애퀴지션
WPM	휘턴 프레셔스 메탈스
WPRT	웨스트포트 퓨얼 시스템즈
WRAP	랩 테크놀로지스
WRB	W. R. 버클리
WRBY	와비 파커
WRLD	월드 억셉턴스
WRN	웨스턴 코퍼 & 골드
WS	워딩턴 스틸
WSBC	웨스뱅코
WSBF	워터스톤 파이낸셜
WSBK	윈체스터 뱅코프
WSC	윌스콧 홀딩스
WSE	와이즈 그룹
WSFS	WSFS 파이낸셜
WSHP	위샵 홀딩스
WSM	윌리엄 소노마
WSO	와츠코
WSO.B	와츠코 Class B
WST	웨스트 파마슈티컬 서비시즈
WSTN	웨스틴 애퀴지션
WT	위즈덤트리
WTBA	웨스트 뱅코프
WTF	와튼 파이낸셜
WTFC	윈트러스트 파이낸셜
WTG	윈터그린 애퀴지션
WTI	W&T 오프쇼어
WTM	화이트 마운틴스 인슈어런스 그룹
WTRG	에센셜 유틸리티스
WTS	와츠 워터 테크놀로지스
WTTR	셀렉트 에너지 서비스
WTW	윌리스 타워스 왓슨
WU	웨스턴유니온
WULF	테라울프
WVE	웨이브 라이프 사이언스
WVVI	윌라멧 밸리 빈야즈
WW	WW 인터내셔널
WWD	우드워드
WWR	웨스트워터 리소시스
WWW	울버린 월드 와이드
WXM	WF 인터내셔널
WYFI	화이트파이버
WYNN	윈 리조트
WYY	와이드포인트
XAIR	비욘드 에어
XBIO	제네틱 바이오사이언스
XBIT	엑스바이오텍
XBP	XBP 글로벌 홀딩스
XCBE	X3 애퀴지션
XCUR	엑시큐어
XE	X-에너지
XEL	엑셀 에너지
XELB	엑셀 브랜즈
XENE	제논 파마슈티컬
XERS	제리스 바이오파마 홀딩스
XFLH	XFLH 캐피탈
XFOR	X4 파마슈티컬
XGN	엑사젠
XHLD	TEN 홀딩스
XIFR	XPLR 인프라스트럭처
XLO	자일리오 테라퓨틱스
XMAX	XMAX
XMTR	조메트리
XNCR	젠코
XNDU	자나두 퀀텀 테크놀로지스
XOM	엑슨모빌 홀딩스
XOS	엑소스
XP	엑스피
XPEL	엑스펠
XPER	엑스페리
XPL	솔리타리오 리소시스
XPO	엑스포
XPOF	엑스포넨셜 피트니스
XPON	엑스피언360
XPRO	엑스프로
XRAY	덴츠플라이 시로나
XRPN	아마다 애퀴지션 2
XRTX	졸트 테라퓨틱스
XRX	제록스 홀딩스
XSLL	엑솔라 스팩 1
XTIA	XTI 에어로스페이스
XTNT	엑스턴트 메디컬 홀딩스
XWEL	X웰
XXI	트웬티 원 캐피털
XXII	22세기 그룹
XYL	자일럼
XYZ	블록
XZO	엑제오 그룹
YAAS	요신 테크놀로지
YARW	야로우 바이오사이언스
YCBD	씨비디엠디
YCY	AA 미션 애퀴지션 II
YDDL	원 앤 원 그린 테크놀로지스
YDES	YD 바이오
YDKG	위에다 디지털 홀딩
YELP	옐프
YETI	예티 홀딩스
YEXT	이엑스트
YHC	LQR 하우스
YHGJ	윤홍 그린 CTI
YHNA	YHN 애퀴지션 I
YIBO	플래닛 이미지 인터내셔널
YICC	요크빌 인터내셔널 캐피털
YMAT	J스타 홀딩
YORW	요크 워터
YOU	클리어 시큐어
YSS	요크 스페이스 시스템즈
YSWY	예스웨이
YSXT	YSX 테크
YTRA	야트라 온라인
YUM	염 브랜즈
YUMC	염 차이나 홀딩스
YYAI	AiRWA
YYGH	YY 그룹 홀딩
Z	질로우 그룹 Class C
ZBAO	즈바오 테크놀로지
ZBH	짐머 바이오멧 홀딩스
ZBIO	제나스 바이오파마
ZBRA	지브라 테크놀로지스
ZCMD	중차오
ZD	지프 데이비스
ZDAI	다이렉트부킹 테크놀로지
ZDGE	젯지
ZENA	제나테크
ZEO	제오 에너지
ZETA	제타 글로벌 홀딩스
ZG	질로우 그룹 Class A
ZGN	에르메네질도 제냐
ZIM	ZIM 인티그레이티드 시핑 서비시스
ZION	자이언스 뱅코프
ZIP	집리크루터
ZJK	ZJK 인터스트리얼
ZJYL	진 메디컬 인터내셔널
ZKIN	ZK 인터내셔널
ZKP	라파예트 디지털 애퀴지션 I
ZM	줌 커뮤니케이션스
ZNB	제타 네트워크 그룹
ZNTL	젠테일스 파마슈티컬
ZONE	클린코어 솔루션스
ZOOZ	주즈 스트래티지
ZS	지스케일러
ZSQR	Z 스퀘어드
ZSTK	제로스택
ZTEK	젠텍
ZTG	젠타 그룹
ZTS	조에티스
ZUMZ	주미에즈
ZURA	주라 바이오
ZVIA	제비아
ZVRA	제브러 테라퓨틱스
ZWS	전 엘케이 워터 솔루션스
ZYBT	정업 바이오테크놀로지 홀딩
ZYME	자임웍스
# END
